datetime,year,month,day,hour,minute,day_frac,par_1,par_2,par_avg
7/18/2024 4:26 PM,2024,7,18,16,26.00,0.684722222,1522.5,1450.6,1486.5
7/18/2024 4:27 PM,2024,7,18,16,27.00,0.685416667,1515.2,1442.4,1478.8
7/18/2024 4:28 PM,2024,7,18,16,28.00,0.686111111,1507.3,1435.5,1471.4
7/18/2024 4:29 PM,2024,7,18,16,29.00,0.686805556,3.3,0.0,1.6
7/18/2024 4:30 PM,2024,7,18,16,30.00,0.6875,0.0,0.0,0.0
7/18/2024 4:31 PM,2024,7,18,16,31.00,0.688194444,0.0,0.0,0.0
7/18/2024 4:32 PM,2024,7,18,16,32.00,0.688888889,0.0,0.0,0.0
7/18/2024 4:33 PM,2024,7,18,16,33.00,0.689583333,0.0,0.0,0.0
7/18/2024 4:34 PM,2024,7,18,16,34.00,0.690277778,0.0,0.0,0.0
7/18/2024 4:35 PM,2024,7,18,16,35.00,0.690972222,0.0,0.0,0.0
7/18/2024 4:36 PM,2024,7,18,16,36.00,0.691666667,0.0,0.0,0.0
7/18/2024 4:37 PM,2024,7,18,16,37.00,0.692361111,0.0,0.0,0.0
7/18/2024 4:38 PM,2024,7,18,16,38.00,0.693055556,0.0,0.0,0.0
7/18/2024 4:39 PM,2024,7,18,16,39.00,0.69375,0.0,0.0,0.0
7/18/2024 4:40 PM,2024,7,18,16,40.00,0.694444444,0.0,0.0,0.0
7/18/2024 4:41 PM,2024,7,18,16,41.00,0.695138889,0.6,1.7,1.2
7/18/2024 4:42 PM,2024,7,18,16,42.00,0.695833333,0.0,0.0,0.0
7/18/2024 4:43 PM,2024,7,18,16,43.00,0.696527778,0.0,0.0,0.0
7/18/2024 4:44 PM,2024,7,18,16,44.00,0.697222222,0.0,0.0,0.0
7/18/2024 4:45 PM,2024,7,18,16,45.00,0.697916667,0.0,0.0,0.0
7/18/2024 4:46 PM,2024,7,18,16,46.00,0.698611111,0.0,0.0,0.0
7/18/2024 4:47 PM,2024,7,18,16,47.00,0.699305556,0.0,0.0,0.0
7/18/2024 4:48 PM,2024,7,18,16,48.00,0.7,0.0,0.0,0.0
7/18/2024 4:49 PM,2024,7,18,16,49.00,0.700694444,0.0,0.0,0.0
7/18/2024 4:50 PM,2024,7,18,16,50.00,0.701388889,0.0,0.0,0.0
7/18/2024 4:51 PM,2024,7,18,16,51.00,0.702083333,10.4,43.1,26.7
7/18/2024 4:52 PM,2024,7,18,16,52.00,0.702777778,0.8,11.9,6.3
7/18/2024 4:53 PM,2024,7,18,16,53.00,0.703472222,0.9,11.7,6.3
7/18/2024 4:54 PM,2024,7,18,16,54.00,0.704166667,0.9,11.8,6.4
